,Text ID,Sentiment Score,Title,GPE
601,6678,0.0,Press release on Foreign Minister Sergey Lavrov’s meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,Texas
602,5420,0.0,12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our ‘masters’ offer anything other than false choice between Left and Right arms of a .01% US rogue state?,Aleppo
603,7859,-0.3182,Tribute to the Last Honorable US Senator: The Story of Paul Wellstone’s Suspected Assassination,Russia
604,8550,0.128,Putin: Crimean Integration Into Russian Legal Framework Goes Forward,North Dakota
605,8354,-0.2023,Comment on 10 Strange Facts About Our Presidents by tania de saram,Paris
606,10549,-0.7256,French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,Aliens
607,6949,0.3367,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,Russia
608,8997,0.5423,UN’s Yemen Peace Plan Would Sideline Former President Hadi,US
609,9654,-0.2462,Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!,Washington
610,10023,-0.4939,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",The Vineyard of the
611,8319,-0.3089,"This is tyranny not democracy, says party with single MP",Russia
612,10378,0.0,Re: DePaul: “Unborn Lives Matter” Posters Are Veiled Bigotry,Voting
613,7665,0.5859,Bill Clinton’s Lover: He Called Ruthless Hillary ‘The Warden’,Boding Ill
614,6115,0.0,Did You Notice Anything Different In The MSM Lately?,Iran
615,7538,-0.3182,BOMBSHELL: Hillary Clinton’s Leaked Audio Proves She Rigs Elections,Iraq
616,6010,-0.8442,| Man whose son was killed by illegal immigrant files two suits against feds,Syria
617,5560,-0.4019,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",Lebanon
618,6055,-0.4939,How The Oligarchs Plan To Steal The Election,Propaganda
619,5503,-0.7579,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",America
620,9098,0.0,The She-Devil,Philadelphia
621,8195,0.0129,The US Elections Do Matter But Not Necessary To Follow Them – Sheikh Imran Hosein,Syria
622,6964,0.0,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video,Russia
623,9376,0.0,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,Spain
624,9767,-0.8807,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,Pennsylvania
625,8655,-0.875,'Racist and sexist’ complaints against Aussie lamb advert rejected,America
626,9230,0.0,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,Russia
627,10214,0.4576,The Most Interesting Chart In The World – Part 2,Cuba
628,8275,-0.7906,"Spy Scandals, Globalism and the Betrayal of America",Rwanda
629,6547,-0.5859,John Oliver’s Smear Tactics Exposed As Establishment Propaganda,Philippines
630,6497,0.0,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,UK
631,8621,0.0,Western “Culture” is Wrecking Entire Continents,Turkey
632,9185,-0.5267,ISIS: Mortal Threat Or Paper Tiger?,Venezuela
633,6012,0.4404,Someone left a funny note asking the postman to move a spider,US
634,8056,0.0,Hispanic Crowd Boos Marco Rubio off Stage,Moscow
635,10329,0.4019,High Court Judges looking for a Truss to support them. More soon.,England
636,8208,-0.3167,New Poll: Americans Feel Less Safe After 15 Years Of War,Russia
637,7401,0.0,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?",Oregon
638,10120,-0.4767,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally,Syria
639,10472,0.0,“Honor Our Immigrant Veterans” Replayed,Maps
640,10365,-0.7269,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,Iran
641,8223,-0.128,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,Florida
642,10144,-0.25,Biggest Election Fraud In History Discovered In The United States,Yemen
643,6178,0.0,Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales,US
644,8736,0.2023,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,Russia
645,10310,-0.8402,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,Iran
646,7666,0.0,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,Venezuela
647,9698,-0.7034,BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed,Italy
648,9497,-0.4767,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",Sweden
649,10404,0.0,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",Germany
650,9512,-0.4019,Sniff your underarms and tell us if you stink...,Russia
651,9063,0.7783,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,China
652,10367,-0.2732,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,the United States
653,7285,-0.1027,The Last Confirmation Bias Test of This Election,US
654,5888,-0.0572,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,Syria
655,5943,-0.5106,North Dakota Police Arrest Over 140 Pipeline Protesters,America
656,6398,-0.5423,Ooh Fuck,Washington
657,6290,0.7845,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",Millet
658,8879,0.0,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,Ireland
659,7864,-0.4404,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",Pa.
660,10024,0.4939,Photo of the day: Miss Russia at the international beauty contest in Tokyo,Florida
661,7595,0.7184,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",Washington
662,6943,0.0,Economic Nationalism: Alternative To Globalism,US
663,7354,0.2023,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,U.S.
664,5649,0.0,Travel: Conor McGregor’s Guide To New York,Dublin City
665,9005,-0.6808,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",US
666,9111,0.0,"Walnuts Are Drugs, Says FDA",Yemen
667,7294,0.0258,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,Saudi Arabia
668,6389,0.0,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",Iran
669,9227,-0.5423,PressTV-Huge blast kills 47 in Pakistan's Balochistan,Iraq
670,9183,0.0,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",Syria
671,5528,0.0,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,Lebanon
672,9261,0.4215,"United States – reformation or fracture?, by Thierry Meyssan",MOBILE
673,9335,0.4019,British PM Refuses To Withdraw Support For Saudi Arabia,Photo
674,5727,0.3382,Proof God is on Duterte’s Side!,Arizona
675,9899,0.0,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",UK
676,8196,-0.7783,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,Russia
677,8391,-0.5574,North Korea Threatens ‘Sacred’ Nuclear War Against Israel if this country continue supporting ISIS,Colombia
678,9009,0.6808,Magnificent Jellyfish Gardens Purify The Water While Growing Food,Japan
679,7902,-0.4767,A Book Too Dangerous To Read,Russia
680,7399,0.0,"This Will END Hillary’s Campaign, HILLARY CLINTON IS GOING DOWN",Russia
681,10429,-0.296,"US Officials, FBI See No Link Between Trump and Russia",Korea
682,9529,0.4404,‘They Don’t Speak For Me’ — Evangelical PhD SLAMS Religious Right Leaders Supporting Trump,Israel
683,8077,0.0,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh,Yemen
684,6683,-0.34,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake",Hollywood
685,9957,0.25,"American Dream, Revisited",Illinois
686,5604,0.0,Benny Morris’s Untenable Denial of the Ethnic Cleansing of Palestine,Russia
687,7760,0.0,GOOGLE head Eric Schmidt's secret strategic plan for election...,Vladivostok
688,6093,0.0,Kp Message 10-30-16… “A Few Things”,America
689,8830,-0.3182,'America Has Lost' in the Philippines as Duterte Calls for Alliance with Russia and China - Pepe Escobar,V.S.
690,7998,-0.7845,California's Death Penalty: Mike Ramos v. Kevin Cooper and Proposition 62,U.S.
691,9877,0.0,Olivia Newton John's Daughter Is Vocal About Plastic Surgery Addiction...Here Are the Family Photos She Doesn't Show - Independent Journal Review,US
692,9328,0.0,Cahill vs. Kalma Debut Album Out Now!,US
693,7907,-0.296,Comment on FBI: No link between Trump and Russian government by Christian Zionist,Nebraska
694,8438,0.2023,"""Top Five Clinton Donors Are Jewish"" - How Anti-Semitic Is This Fact?",America
695,9166,-0.6369,Russia And Syria Blamed For Idlib Bombing Hoax,Progressive
696,6679,0.0,FBI Sources believe Clinton Foundation case is “likely moving toward an indictment”,America
697,6915,-0.5423,Mike Pence Is Fine With Trump Sexual Assault But Offended By Voter Suppression,US
698,6106,-0.8225,Learning Horrors of War from Vets,Tunisia
699,9211,-0.2732,"Shiite militia says it is close to Tal Afar, which Turkey has warned is off limits",Libya
700,6410,0.0,Some Early Voters: Changing their Minds,Arkansas
701,9778,0.34,20 Foods That Naturally Unclog Arteries and Prevent Heart Attacks,Pakistan
702,6813,0.3182,Condell: America’s Moment Of Truth,Podesta
703,8398,-0.5719,SATAN 2: Russia unvelis an image of its terrifying new ‘SUPERNUKE’ – Western world takes notice,Abedin
704,7042,0.5106,RI's YouTube Channel Tops 100 Thousand Subscribers and 60 Million Views - Damir Marinovich,Lynch
705,8546,0.0,Comment on Will Michelle Obama Be The Replacement Nominee If The FBI Email Investigation Ends Hillary Clinton’s Campaign? by marlene,Mook
706,8496,0.0,America at the Crossroads: Abrogation of Democracy,US
707,6285,0.0,Trump Gives 6 Reasons To Vote For Him,UK
708,8523,0.4939,NY Times: Trump Supporters are Threatening a ‘Violent Revolution’ if Hillary Wins,Russia
709,9860,0.4019,Five Filipino hostages freed by Somali pirates reunite with families,IOWA
710,8971,-0.34,"Guy Fawkes, The Gun Powder Plot & How False Flags Have Shaped History",Fla.
711,8995,0.0,Re: Rights? In The New America You Don’t Get Any Rights!,Russia
712,8369,0.2023,OPEC Fails to Agree as U.S. Energy Industry Ramps Up,Oregon
713,9633,-0.8316,WW3 Nuclear War Drills World War 3 To Start In Ukraine,Damascus
714,6608,0.6908,Facebook user wastes two hours sharing things to impress his insurance company,Russia
715,6422,0.0,"250,000-year-old artifact: The ultimate evidence of ‘Ancient Astronaut’ technology?",Yemen
716,6153,-0.2732,"SHOCK STATEMENT: Anthony Weiner SPEAKS, Drops LEGAL NUKE On Hillary",US
717,7643,-0.743,Trump Tower Surrounded By Dump Trucks In Anticipation Of Violence,The United States
718,10212,0.3182,"AT&T-Time Warner Merger To Expand Corporate, State Control Of Media",U.S.
719,9495,-0.5994,Racist Sign Calls For Lynching Black People To Prevent Them From Getting Equal Rights,Russia
720,6911,0.0,Debate: NATO's eastward expansion,Core Wounds
721,9663,0.0,Tony Blair suggests a second referendum to reverse Brexit,US
722,10318,-0.4939,Selected Not Elected: The Election Has Been Stolen,US
723,6653,-0.4717,VIDEO COMPILATION: Pundits and Politicians Insist Donald Trump Cannot Win Election,US
724,10069,-0.8225,Kurds Worried Turkey Will Stab Them in the Back as They Fight ISIS,Syria
725,9216,-0.128,"Vicar sacked over orgies, hookers & porn after wife exposes his double life",US
726,5828,0.0,Make America Vote Again,US
727,9118,-0.296,WikiLeaks List Exposes At Least 65 Corporate ‘Presstitutes’ Who Colluded to Hide Clinton’s Crimes,Pakistan
728,9276,-0.8481,"Ashutosh attempts suicide at protest rally, rescued while proofreading suicide note",China
729,6271,0.0,Why We Wait For The Future,Russia
730,7636,-0.4019,U.S. militia girds for trouble as presidential election nears,U.S.
731,8836,0.0,Continental Gold,Syria
732,6780,0.3182,Comment on A Chinese Boy With The Ability To See In Pitch Black Dark Baffles Scientists (Video) by Adpres Media - Adpres.net,Russia
733,8366,0.0516,Badass Patriot Has MASSIVE Surprise For Thieves Who Stole His Trump Sign,Texas
734,6277,-0.296,FBI Officials: No Link Between Donald Trump and Putin…,France
735,5895,0.0,Election 2016: Open Thread,Russia
736,10233,-0.8622,FBI PANIC! Hillary LIES In First Press Conference While A LEAKED PHOTO From Her Airplane Reveals The Truth,Syria
737,7952,0.2023,Louis Farrakhan (Nation of Islam) agrees with Donald Trump about the need for extreme vetting of Muslim immigrants,Russia
738,10010,0.0,Michael Moore Owes Me $4.99,Malaysia
739,7395,-0.8779,Baking Soda & Coconut Oil Can Kill Cancer: Eye-Opening Evidence,US
740,5581,0.0,Comment on 65 US ‘journalists’ at a private dinner with Hillary Clinton’s team and John Podesta by Debbie Menon,Russia
741,7202,-0.34,"OCTOBER GUN SALES SEE MASSIVE SPIKE, SET YET ANOTHER RECORD",Russia
742,8098,-0.3182,BREAKING: White House Abandons TPP & TTIP,Russia
743,5860,0.1531,Soros Paid Al Gore MILLIONS to Push ‘Aggressive US Action’ on Global Warming,Oklahoma
744,8554,-0.2263,Facebook Faces High Profile Lawsuit Regarding Facial Recognition Technology ‘DeepFace’,Benghazi
745,7377,0.0,Only 3 Countries Left Without a ROTHSCHILD Central Bank,South Africa
746,5610,0.3595,"BUSTED! Pro-Trump PAC Rep Admits To Voter Suppression Campaign Targeting Blacks, Suburban Mothers",US
747,9588,0.0,Nonduality and the Consciousness of 'Things' - Thich Nhat Hanh,Arkansas
748,9966,-0.0772,Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care,Douma
749,8632,0.0,"Donald Trump’s grandfather ran Canadian brothel during gold rush, author says",Syria
750,8781,0.5267,CodeSOD: The Wisdom of the Ancients,Saudi Arabia
751,6431,0.2023,The Media Ignores the Good News On Climate Change,MASSACHUSETTS
752,9264,0.0,"Meteor, space junk, rocket? Mysterious flash hits Siberia",Crimean
753,5317,-0.2103,"Leftist Hypocrisy On “Peace, Love, And Equality” BRUTALLY Exposed",US
754,7847,0.4019,More Than 1 Million ‘Check In’ On Facebook To Support The Standing Rock Sioux,Russia
755,8999,0.7269,America's Trump supporters may be lured to Florida and walled in by US government to maintain peaceful transfer of power after election.,China
756,7091,0.0,Re: Vladimir Putin,US
757,6405,0.0,"FBI Found ""Tens Of Thousands Of Emails"" Belonging To Huma Abedin On Weiner's Laptop",US
758,10128,-0.2732,Tennessee Children with Brittle Bones Suffer in State Care as Mom Charged with SBS,Yugoslavia
759,7564,-0.6486,Donald Trump May Have Broken The Law To Avoid Paying Federal Income Taxes,Russia
760,9594,-0.7783,Bad News For Jackson Family As Woman Leaks Star’s Sick $900k Sex Secret,US
761,7761,-0.5267,FBI debunks Hillary's Conspiracy Theory: Trump is NOT a Russian Agent,Mosul
762,8018,0.0,Megyn Kelly Finally Reveals The Details Of Ailes’ Sexual Harrassment,France
763,8046,0.0,"‘Most wanted’ drug baron hands himself in, says life on the run ‘got too much’",Ottoman Empire
764,6008,0.34,State Polls: Trump Gains DRAMATICALLY | Daily Wire,Saudi Arabia
765,9043,-0.3182,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder,Douma
766,7268,0.0,Former US Attorney for DC: New Hillary Email Probe Was Result of ‘Revolt’ Inside FBI,Syria
767,8244,0.0,House Republicans Plan Secret Meeting To Discuss Overthrowing Paul Ryan,Estonia
768,6558,-0.6597,Scientists Claim That “Most Cancer Research Is Largely A Fraud”,Russia
769,6973,0.0,NATO calls for more troops for face-off against Putin,America
770,6729,-0.0387,"Sorry, Piers, but Joe Walsh just laid claim to the ‘Musket’ nickname with his post-election call to arms",North Korea
771,8084,0.4019,Biden Explains Why Hillary Set Up Her Email Server (This Doesn’t Help Her),Israel
772,9620,-0.5994,Trump Victory Necessary to Get US Into World War?,America
773,5385,0.0,"When Nobody Returns: Palestinians Show They are People, Too",US
774,6974,0.25,"Tesla, ‘World’s Safest Car,’ Explodes Like a Bomb",Michigan
775,9210,-0.3612,Read the Open Letter By Former Federal Prosecutors Criticizing James Comey,US
776,5656,-0.4019,Do you think there will be as many doom sayers if trump should get in office ?,China
777,7905,0.0,"‘Beyonce, Jay Z, Hillary Clinton – You Don’t Represent All Blacks, Women’",Russia
778,9617,0.0,CONFIRMED: Russia deploys Kuznetsov aircraft carrier to defend Syrian coast,Turkey
779,6048,-0.4767,"Media blackout as hundreds of black teens attack Temple U. students, police, a horse",Oakland
780,8851,-0.296,"Area Liberal No Longer Recognizes Fanciful, Wildly Inaccurate Mental Picture Of Country He Lives In - The Onion - America's Finest News Source",US
781,6279,0.0,When Charlottesville Was Nuked,West Ham
782,6479,0.0,Comment on Seattle council member proposes a MASSIVE fee hike for pot shops by Steven Broiles,Brazil
